image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index
RSDH08-47-N+-559-312.rsml,33.985962,6.342209,6.3733745,4.010665,5,29.0,6.5419893,0.031165645,5.7684045,6,1.2760191,0.21266986,0.031165645,81.52413,17,11.0,7.0,0.6363636
RSDH08-47-N+-655-51.rsml,39.308502,5.874724,7.9472394,3.8611076,7,35.0,5.6155005,0.031165645,0.0,0,0.0,0.0,0.0,0.0,7,7.0,7.0,1.0
RSDH08-47-N+-73-374.rsml,49.757893,4.8774233,10.191166,3.3040636,5,47.0,9.853235,0.031165645,1.1048509,4,0.4917159,0.12292898,0.031165645,91.48451,13,9.0,5.0,0.5555556
RSDH08-47-N+-85-296.rsml,32.96122,4.2229447,7.0590186,4.1191354,6,31.0,5.4935365,0.031165645,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
RSDH08-47-N+-86-420.rsml,42.701546,5.4695706,8.383558,4.1602206,8,38.0,5.337693,0.031165645,0.0,0,0.0,0.0,0.0,0.0,8,8.0,8.0,1.0
RSDH08-47-N--116-132.rsml,39.78021,4.3164415,9.863927,3.9477444,5,36.0,7.8810973,0.031165645,0.9998982,4,0.3747212,0.09368029,0.031165645,76.93263,13,9.0,6.0,0.6666667
RSDH08-47-N--120-111.rsml,44.26173,7.183681,10.892393,4.0895534,6,40.0,7.1629515,0.031165645,1.555881,9,1.2840201,0.14266889,0.031165645,84.51468,24,15.0,9.0,0.6
RSDH08-47-N--198-265.rsml,33.518406,5.2825766,6.061718,3.4808886,6,30.0,5.4894404,0.031165645,3.2906432,4,0.5817656,0.14544141,0.031165645,79.61417,14,10.0,6.0,0.6
RSDH08-47-N--219-210.rsml,41.764305,5.2202454,7.448589,3.4791863,6,38.0,6.835976,0.031165645,1.3586642,6,0.7484459,0.12474099,0.031165645,85.97109,18,12.0,7.0,0.5833333
RSDH08-47-N--238-559.rsml,36.69169,9.536687,8.960123,3.6375272,5,34.0,7.2789288,0.031165645,5.4877195,2,0.29704377,0.14852189,0.031165645,70.2239,9,7.0,5.0,0.71428573
RSDH08-47-N--274-248.rsml,33.82073,7.277178,7.4797544,4.017841,6,30.0,5.636788,0.031165645,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
RSDH08-47-N--334-548.rsml,38.66779,4.908589,8.414724,4.257759,5,36.0,7.7335577,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-47-N--346-564.rsml,35.85251,5.999387,10.409326,3.7765496,4,32.0,8.694865,0.031165645,4.1553717,4,1.0730485,0.26826212,0.031165645,67.44694,12,8.0,8.0,1.0
RSDH08-47-N--350-149.rsml,43.93067,6.311043,7.370675,3.69326,6,41.0,7.136407,0.031165645,8.090928,9,1.1122346,0.12358162,0.031165645,77.16802,24,15.0,7.0,0.46666667
RSDH08-47-N--39-118.rsml,52.702286,7.7602453,12.20135,4.278294,6,49.0,8.783713,0.031165645,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
RSDH08-47-N--465-170.rsml,23.654913,2.1660123,6.7006135,4.21106,4,21.0,5.7748632,0.031165645,1.6896118,4,0.55545986,0.13886495,0.031165645,86.986015,12,8.0,6.0,0.75
RSDH08-47-N--546-222.rsml,43.60126,8.274479,7.806994,4.067747,6,40.0,7.137018,0.031165645,2.4478407,5,0.7791532,0.15583065,0.031165645,79.941025,16,11.0,8.0,0.72727275
RSDH08-47-N--558-185.rsml,29.753763,9.396441,10.3781595,2.8212872,5,26.0,5.659053,0.031165645,4.6418924,7,1.4584974,0.20835674,0.031165645,85.298195,19,12.0,8.0,0.6666667
RSDH08-47-N--576-227.rsml,31.440306,6.2019634,7.199264,4.2721796,5,29.0,6.288061,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-47-N--600-266.rsml,42.381435,6.9966874,6.217546,3.53501,5,38.0,8.186458,0.031165645,4.9637938,7,1.4491525,0.20702177,0.031165645,85.80512,19,12.0,7.0,0.5833333
RSDH08-47-N--659-174.rsml,31.420612,7.6044173,5.999387,3.9649086,5,28.0,6.1867313,0.031165645,5.9816465,4,0.48695555,0.12173888,0.031165645,70.6133,13,9.0,6.0,0.6666667
RSDH08-47-N--694-521.rsml,22.620989,5.1890798,6.7161965,4.4462996,4,21.0,5.655247,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-5-N+-131-383.rsml,20.052502,5.937055,6.29546,3.5834,3,18.0,6.330265,0.031165645,4.952333,10,1.0617079,0.106170796,0.031165645,92.59113,23,13.0,13.0,1.0
RSDH08-5-N+-196-63.rsml,52.399612,8.290061,15.723067,3.883706,5,50.0,10.37939,0.031165645,1.3884393,3,0.50267106,0.16755702,0.031165645,87.0014,11,8.0,5.0,0.625
RSDH08-5-N+-21-17.rsml,29.469725,4.5501842,10.144418,3.9160397,4,27.0,7.367431,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-5-N+-223-323.rsml,31.07937,6.451288,6.856442,4.0561895,5,28.0,6.0831714,0.031165645,3.4110913,4,0.6635113,0.16587783,0.031165645,77.99938,13,9.0,5.0,0.5555556
RSDH08-5-N+-276-437.rsml,36.08411,9.458773,10.097669,3.1998408,4,31.0,8.244975,0.031165645,2.9479802,10,3.1042013,0.31042016,0.031165645,83.57049,24,14.0,8.0,0.5714286
RSDH08-5-N+-278-311.rsml,47.047646,4.2541103,14.164785,2.8793843,5,44.0,9.322266,0.031165645,6.0228434,4,0.43631902,0.109079756,0.031165645,79.65047,13,9.0,6.0,0.6666667
RSDH08-5-N+-279-470.rsml,34.506702,7.3239264,6.840859,4.178319,6,30.0,5.751117,0.031165645,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
RSDH08-5-N+-361-302.rsml,20.304823,3.9268713,5.313742,3.3333592,4,18.0,5.008537,0.031165645,0.0,2,0.27067232,0.13533615,0.031165645,87.08909,8,6.0,4.0,0.6666667
RSDH08-5-N+-374-333.rsml,42.765877,5.500736,8.009571,4.128105,6,39.0,7.127646,0.031165645,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
RSDH08-5-N+-426-428.rsml,31.292984,4.7060122,8.617301,3.7297163,4,29.0,7.670642,0.031165645,0.0,1,0.6104156,0.6104156,0.031165645,54.08267,6,5.0,4.0,0.8
RSDH08-5-N+-446-478.rsml,27.204058,8.710797,8.367975,4.2649145,5,21.0,4.8984947,0.031165645,4.305234,7,2.7115834,0.38736904,0.031165645,68.44448,19,12.0,6.0,0.5
RSDH08-5-N+-471-346.rsml,28.358952,8.274479,9.754847,4.3051853,3,25.0,8.796454,0.031165645,6.1095653,4,1.9695867,0.4923967,0.031165645,66.12733,11,7.0,4.0,0.5714286
RSDH08-5-N+-50-375.rsml,38.36921,7.62,10.440491,3.9738975,5,35.0,7.5039096,0.031165645,1.0283511,6,0.84965765,0.1416096,0.031165645,81.63386,17,11.0,6.0,0.54545456
RSDH08-5-N+-510-90.rsml,39.21059,6.0773005,8.477056,4.1746583,5,35.0,7.4556284,0.031165645,3.3621826,3,1.9324443,0.6441481,0.031165645,91.162544,11,8.0,5.0,0.625
RSDH08-5-N+-513-442.rsml,52.692772,10.113252,13.276565,3.6719055,5,45.0,9.406172,0.031165645,3.5204413,14,5.6619167,0.40442267,0.031165645,73.03506,33,19.0,12.0,0.6315789
RSDH08-5-N+-575-44.rsml,56.49635,5.360491,14.959509,3.5307143,4,54.0,14.0403805,0.031165645,4.82006,4,0.33482605,0.08370651,0.031165645,89.88272,12,8.0,6.0,0.75
RSDH08-5-N+-628-62.rsml,38.11862,3.506135,9.271779,4.4524026,5,35.0,7.6237245,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-5-N+-700-79.rsml,89.05872,12.481841,21.067976,3.3663645,5,79.0,16.36015,0.031165645,2.8588197,19,7.2579656,0.38199818,0.031165645,74.21788,43,24.0,8.0,0.33333334
RSDH08-5-N+-75-12.rsml,38.922394,4.6125154,12.076687,3.9825535,5,36.0,7.7844787,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-5-N+-78-408.rsml,41.349014,4.238528,15.536074,4.2302604,3,40.0,13.711751,0.031165645,0.0,1,0.21376333,0.21376333,0.031165645,47.92219,5,4.0,4.0,1.0
RSDH08-5-N--152-497.rsml,63.686386,14.305031,12.481841,2.9897223,5,57.0,12.033982,0.031165645,3.6222825,12,3.516475,0.2930396,0.031165645,78.08907,29,17.0,7.0,0.4117647
RSDH08-5-N--157-203.rsml,24.607254,3.2879755,7.978405,4.2163415,5,22.0,4.9214506,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-5-N--217-220.rsml,33.438686,8.913374,8.445889,3.8371365,5,30.0,6.5190015,0.031165645,2.0930462,7,0.84368265,0.12052609,0.031165645,84.69592,19,12.0,10.0,0.8333333
RSDH08-5-N--292-136.rsml,46.867123,7.993988,18.730553,3.603753,4,41.0,10.761657,0.031165645,3.462526,18,3.8204927,0.2122496,0.031165645,81.75779,40,22.0,11.0,0.5
RSDH08-5-N--311-520.rsml,30.530704,4.9553375,6.061718,3.262727,4,25.0,6.692147,0.031165645,1.9559402,12,3.7621183,0.31350988,0.031165645,74.67902,28,16.0,11.0,0.6875
RSDH08-5-N--390-5421.rsml,28.948933,9.069202,9.427608,3.71499,4,26.0,7.16554,0.031165645,0.0,2,0.2867726,0.1433863,0.031165645,87.67786,8,6.0,5.0,0.8333333
RSDH08-5-N--393-135.rsml,51.84524,4.020368,17.000858,3.817899,3,49.0,16.693958,0.031165645,2.6821854,10,1.7633538,0.1763354,0.031165645,82.40571,23,13.0,8.0,0.61538464
RSDH08-5-N--41-150.rsml,53.778435,2.9139879,16.985277,3.0605855,3,52.0,17.641542,0.031165645,6.8386326,6,0.8538096,0.1423016,0.031165645,88.25247,15,9.0,5.0,0.5555556
RSDH08-5-N--422-242.rsml,20.526907,5.0644174,3.5684662,4.381053,5,18.0,4.1053815,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-5-N--436-553.rsml,41.666534,13.463558,12.232515,3.4825535,5,35.0,7.490623,0.031165645,2.044539,13,4.2134123,0.3241086,0.031165645,70.647285,31,18.0,9.0,0.5
RSDH08-5-N--46-485.rsml,51.907585,11.391043,11.827362,2.04848,5,47.0,9.83668,0.031165645,0.9595753,16,2.724194,0.17026211,0.031165645,91.903,37,21.0,12.0,0.5714286
RSDH08-5-N--474-179.rsml,25.922457,6.731779,11.671534,4.2832375,3,24.0,8.549646,0.031165645,0.0,1,0.2735195,0.2735195,0.031165645,42.41878,5,4.0,4.0,1.0
RSDH08-5-N--476-241.rsml,53.855682,8.508221,13.666135,4.4579206,5,51.0,10.715891,0.031165645,0.0,2,0.27622592,0.13811298,0.031165645,84.92594,9,7.0,5.0,0.71428573
RSDH08-5-N--500-104.rsml,49.9172,6.560368,11.983191,3.4650407,5,48.0,9.933575,0.031165645,0.0,1,0.24932516,0.24932516,0.031165645,89.9413,7,6.0,5.0,0.8333333
RSDH08-5-N--520-540.rsml,31.789543,11.905276,12.6065035,3.4638596,3,30.0,10.430298,0.031165645,2.1545124,5,0.4986503,0.09973007,0.031165645,84.4326,13,8.0,5.0,0.625
RSDH08-5-N--545-277.rsml,56.38174,10.565153,13.666135,3.2122068,4,50.0,12.989108,0.031165645,2.765686,21,4.425318,0.21072944,0.031165645,86.45973,46,25.0,15.0,0.6
RSDH08-5-N--60-268.rsml,53.374676,13.370062,12.403927,3.941448,4,51.0,13.007027,0.031165645,4.1939487,5,1.3465711,0.26931426,0.031165645,90.6997,14,9.0,6.0,0.6666667
RSDH08-5-N--609-226.rsml,44.969658,8.741963,11.219632,3.2664783,5,36.0,8.046625,0.031165645,2.9455206,25,4.7365355,0.18946142,0.031165645,78.02655,55,30.0,15.0,0.5
RSDH08-5-N--640-566.rsml,42.054214,6.311043,12.107853,4.198062,4,41.0,10.513554,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-5-N--660-164.rsml,36.00308,7.993988,9.910675,4.085602,5,32.0,7.0627003,0.031165645,13.202479,2,0.68958086,0.34479043,0.031165645,54.301704,9,7.0,5.0,0.71428573
RSDH08-5-N--668-100.rsml,43.134926,11.26638,8.1498165,3.6308053,5,40.0,8.551844,0.031165645,12.105605,3,0.3757093,0.12523644,0.031165645,89.920784,11,8.0,7.0,0.875
RSDH08-52-N+-107-23.rsml,27.90146,4.2541103,5.2825766,4.2835755,6,24.0,4.6502433,0.031165645,0.0,0,0.0,0.0,0.0,0.0,6,6.0,6.0,1.0
RSDH08-52-N+-150-443.rsml,38.54225,2.9919019,14.429693,3.7445486,4,35.0,9.319001,0.031165645,8.4416685,5,1.2662448,0.253249,0.031165645,92.02463,14,9.0,6.0,0.6666667
RSDH08-52-N+-192-337.rsml,23.659506,4.2541103,7.0590186,4.2034492,4,21.0,5.9148765,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-52-N+-241-425.rsml,35.60597,4.1606135,7.526503,4.6063223,5,32.0,6.8361654,0.031165645,23.446499,6,1.4251419,0.23752367,0.031165645,88.81211,17,11.0,8.0,0.72727275
RSDH08-52-N+-256-322.rsml,21.973633,5.7968097,6.685031,4.265041,4,19.0,5.493408,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-52-N+-348-412.rsml,27.080254,4.9397545,7.355092,3.6042836,5,23.0,5.0164766,0.031165645,4.5493946,8,1.9978715,0.24973392,0.031165645,73.97092,21,13.0,7.0,0.53846157
RSDH08-52-N+-4-81.rsml,35.708324,10.222331,14.507607,4.76745,4,33.0,8.757497,0.031165645,2.6635752,3,0.6783367,0.22611225,0.031165645,66.40279,10,7.0,5.0,0.71428573
RSDH08-52-N+-40-426.rsml,45.84272,11.110552,10.892393,3.7704194,5,38.0,8.107743,0.031165645,3.915991,18,5.304002,0.29466677,0.031165645,94.892654,41,23.0,9.0,0.39130434
RSDH08-52-N+-448-301.rsml,44.761738,4.129448,8.056319,3.657035,6,42.0,7.294623,0.031165645,0.0,5,0.993999,0.1987998,0.031165645,97.8195,16,11.0,7.0,0.6363636
RSDH08-52-N+-467-471.rsml,38.20599,6.498037,9.910675,4.349629,5,33.0,7.0401325,0.031165645,5.9465837,11,3.005328,0.27321166,0.031165645,72.18651,27,16.0,12.0,0.75
RSDH08-52-N+-481-60.rsml,36.642597,7.5576687,11.624785,3.5221252,5,34.0,7.222927,0.031165645,13.5300045,4,0.5279594,0.13198985,0.031165645,102.018906,13,9.0,6.0,0.6666667
RSDH08-52-N+-517-10.rsml,36.765026,4.97092,5.6253986,4.2516174,5,35.0,7.353005,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N+-523-343.rsml,30.293453,7.277178,6.856442,3.8396542,5,27.0,5.7937393,0.031165645,11.49176,5,1.3247557,0.26495117,0.031165645,89.77205,15,10.0,6.0,0.6
RSDH08-52-N+-524-45.rsml,23.82311,3.7866259,6.342209,4.2716017,5,21.0,4.7646217,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N+-529-377.rsml,28.595764,5.8435583,5.4539876,3.9445713,5,26.0,5.681497,0.031165645,0.0,1,0.18827905,0.18827905,0.031165645,75.82454,7,6.0,5.0,0.8333333
RSDH08-52-N+-549-40.rsml,40.86427,8.1498165,8.664049,3.704991,5,38.0,7.94308,0.031165645,5.7548647,4,1.1488755,0.28721887,0.031165645,103.176155,13,9.0,5.0,0.5555556
RSDH08-52-N+-691-37.rsml,28.598896,4.129448,7.9316564,4.054737,5,26.0,5.7197795,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N+-702-398.rsml,27.95138,6.0149693,7.2148466,3.634072,5,25.0,5.5059795,0.031165645,4.533891,3,0.4214826,0.14049418,0.031165645,74.21529,11,8.0,5.0,0.625
RSDH08-52-N+-708-364.rsml,26.546997,1.4492024,8.960123,3.3586512,4,24.0,6.5566225,0.031165645,0.6588829,3,0.32050794,0.10683598,0.031165645,86.55021,10,7.0,4.0,0.5714286
RSDH08-52-N+-712-315.rsml,41.048214,4.487853,10.518405,3.9466136,5,37.0,8.007732,0.031165645,2.2531378,5,1.0095508,0.20191017,0.031165645,70.556564,15,10.0,6.0,0.6
RSDH08-52-N+-9-69.rsml,36.498936,5.3916564,10.674233,4.205535,5,34.0,7.2997866,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N--123-264.rsml,30.443655,4.285276,7.713497,2.6793954,5,27.0,5.7245064,0.031165645,6.33745,7,1.8211229,0.2601604,0.031165645,84.69158,19,12.0,10.0,0.8333333
RSDH08-52-N--137-539.rsml,22.642447,3.5528834,5.266994,4.3967934,5,20.0,4.528489,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N--148-565.rsml,25.574291,5.703313,5.781227,4.306075,5,24.0,5.114858,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N--170-243.rsml,25.017647,6.4357057,7.464172,3.3651307,3,22.0,7.876261,0.031165645,3.6997967,6,1.3888627,0.23147713,0.031165645,77.67144,15,9.0,5.0,0.5555556
RSDH08-52-N--190-234.rsml,28.110907,6.2642946,9.365276,3.7656212,5,27.0,5.6221814,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N--195-117.rsml,28.956354,5.531902,6.124049,3.4140084,5,26.0,5.788154,0.031165645,0.0,1,0.015582822,0.015582822,0.031165645,108.79426,7,6.0,5.0,0.8333333
RSDH08-52-N--254-529.rsml,43.613495,9.256196,11.313129,3.6291902,5,40.0,8.279448,0.031165645,2.3041387,12,2.21627,0.18468918,0.031165645,84.303,29,17.0,7.0,0.4117647
RSDH08-52-N--316-555.rsml,30.145887,6.8096933,6.685031,4.0744123,5,28.0,6.029177,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N--362-173.rsml,28.181778,9.271779,6.9811044,4.0930204,5,26.0,5.6363554,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N--376-142.rsml,32.983154,2.804908,12.326013,4.049985,3,32.0,10.994385,0.031165645,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
RSDH08-52-N--377-245.rsml,35.546654,7.6667485,7.3862576,4.175901,5,33.0,7.1093307,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N--394-138.rsml,37.663513,8.445889,7.027853,2.9369543,5,32.0,7.1308656,0.031165645,4.6914263,9,2.0091898,0.22324333,0.031165645,85.60911,23,14.0,8.0,0.5714286
RSDH08-52-N--395-279.rsml,39.275898,7.5732517,8.757546,3.1283915,5,37.0,7.8115478,0.031165645,9.891322,2,0.21815951,0.109079756,0.031165645,84.73582,9,7.0,5.0,0.71428573
RSDH08-52-N--417-188.rsml,36.7144,9.848344,15.987976,3.6628022,4,35.0,9.17309,0.031165645,0.0,1,0.022037439,0.022037439,0.031165645,96.1215,6,5.0,5.0,1.0
RSDH08-52-N--507-516.rsml,33.111374,4.035951,7.635583,4.3380036,5,30.0,6.622275,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-52-N--519-214.rsml,37.80747,12.886994,7.2148466,3.6677485,5,34.0,7.2373557,0.031165645,0.93100744,9,1.620692,0.18007691,0.031165645,91.33536,23,14.0,8.0,0.5714286
RSDH08-52-N--552-160.rsml,27.642181,10.191166,7.1369324,4.0868945,5,25.0,5.388192,0.031165645,5.285481,4,0.7012181,0.17530453,0.031165645,88.68715,13,9.0,8.0,0.8888889
RSDH08-52-N--57-487.rsml,40.97193,7.090184,8.741963,3.4114437,5,37.0,8.050767,0.031165645,9.273757,4,0.71809846,0.17952462,0.031165645,86.25441,13,9.0,7.0,0.7777778
RSDH08-52-N--697-506.rsml,19.648409,5.376074,5.1890798,4.311334,4,18.0,4.912102,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-62-N+-142-50.rsml,22.60241,5.9838037,6.4357057,3.595855,4,21.0,5.5424385,0.031165645,3.0056,3,0.43265492,0.14421831,0.031165645,89.45641,10,7.0,4.0,0.5714286
RSDH08-62-N+-15-462.rsml,43.14061,9.926258,9.614601,4.2736044,5,40.0,8.57756,0.031165645,0.0,1,0.25280964,0.25280964,0.031165645,88.79342,7,6.0,5.0,0.8333333
RSDH08-62-N+-156-41.rsml,30.188295,5.7968097,7.869325,4.2352533,5,28.0,6.037659,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-62-N+-159-402.rsml,36.82074,7.199264,7.2148466,4.38643,5,34.0,7.346518,0.031165645,0.0,1,0.088149756,0.088149756,0.031165645,76.561806,7,6.0,5.0,0.8333333
RSDH08-62-N+-161-424.rsml,35.013157,6.9811044,7.448589,3.4902875,5,31.0,6.683774,0.031165645,2.768687,6,1.5942879,0.26571465,0.031165645,78.82354,17,11.0,8.0,0.72727275
RSDH08-62-N+-239-73.rsml,27.87005,8.196565,6.949939,3.6213272,4,25.0,6.7389393,0.031165645,20.056513,4,0.91429335,0.22857334,0.031165645,85.631256,12,8.0,5.0,0.625
RSDH08-62-N+-245-363.rsml,32.52481,3.8177915,8.22773,3.8755524,5,29.0,6.333975,0.031165645,2.1337924,5,0.85493433,0.17098688,0.031165645,82.239975,15,10.0,6.0,0.6
RSDH08-62-N+-284-355.rsml,40.295433,9.599018,7.651166,3.4781787,5,37.0,7.7878265,0.031165645,1.9706535,9,1.356297,0.15069966,0.031165645,91.74723,23,14.0,10.0,0.71428573
RSDH08-62-N+-330-293.rsml,50.633633,8.804295,11.297546,4.087061,5,48.0,10.102992,0.031165645,0.0,1,0.11867524,0.11867524,0.031165645,96.07571,7,6.0,5.0,0.8333333
RSDH08-62-N+-338-454.rsml,19.356556,3.7087116,6.6226993,3.8026905,4,17.0,4.8005733,0.031165645,0.0,1,0.15426207,0.15426207,0.031165645,99.05236,6,5.0,4.0,0.8
RSDH08-62-N+-366-386.rsml,35.858315,8.383558,8.305644,3.6020699,5,34.0,7.1364026,0.031165645,0.0,1,0.17629951,0.17629951,0.031165645,82.537575,7,6.0,5.0,0.8333333
RSDH08-62-N+-588-3.rsml,25.576824,6.1396317,6.40454,4.1937776,5,24.0,5.115365,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-62-N+-682-9.rsml,29.926342,2.9919019,8.757546,4.271446,4,28.0,7.4815855,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-62-N+-699-326.rsml,34.30175,6.731779,9.94184,4.0983243,6,31.0,5.6940227,0.031165645,0.0,2,0.13761115,0.068805575,0.031165645,92.942505,10,8.0,7.0,0.875
RSDH08-62-N+-710-21.rsml,34.662376,5.4539876,11.468957,3.980767,4,33.0,8.665594,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-62-N+-718-321.rsml,21.711058,5.2358284,6.7941103,4.0233083,5,18.0,4.320174,0.031165645,0.0,1,0.110187195,0.110187195,0.031165645,93.74324,7,6.0,5.0,0.8333333
RSDH08-62-N+-79-304.rsml,23.600775,4.58135,5.500736,4.421418,6,18.0,3.717495,0.031165645,17.909481,3,1.2958057,0.43193525,0.031165645,84.83553,12,9.0,6.0,0.6666667
RSDH08-62-N+-8-82.rsml,42.500523,4.7839265,12.450675,4.017661,5,41.0,8.500104,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-62-N--147-271.rsml,30.478453,4.5501842,5.7500615,4.0727296,5,27.0,6.0007005,0.031165645,2.3188295,3,0.47494888,0.1583163,0.031165645,96.430176,11,8.0,5.0,0.625
RSDH08-62-N--201-158.rsml,41.56354,5.1111655,9.848344,3.9281564,5,39.0,8.293752,0.031165645,0.0,1,0.09478661,0.09478661,0.031165645,86.36326,7,6.0,5.0,0.8333333
RSDH08-62-N--211-182.rsml,29.247683,9.178283,10.346994,2.7430537,5,26.0,5.625141,0.031165645,3.087008,5,1.1219813,0.22439626,0.031165645,83.39116,15,10.0,8.0,0.8
RSDH08-62-N--218-543.rsml,23.626974,7.4953375,8.180982,3.6567688,4,21.0,5.762276,0.031165645,4.69683,4,0.57786983,0.14446746,0.031165645,92.90268,12,8.0,6.0,0.75
RSDH08-62-N--331-189.rsml,22.612019,6.575951,6.29546,4.15664,4,21.0,5.6530046,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-62-N--353-489.rsml,30.447716,6.51362,5.5630674,3.2880573,5,26.0,5.9251685,0.031165645,0.0,3,0.8218723,0.27395743,0.031165645,63.86832,11,8.0,6.0,0.75
RSDH08-62-N--357-146.rsml,25.921001,4.0826993,7.822577,3.1844478,5,23.0,5.0368953,0.031165645,2.1585014,6,0.73652565,0.122754276,0.031165645,86.64396,17,11.0,6.0,0.54545456
RSDH08-62-N--365-240.rsml,40.081203,9.443191,6.8096933,3.4933653,5,37.0,7.7856016,0.031165645,2.8581786,7,1.1531905,0.1647415,0.031165645,87.327644,19,12.0,7.0,0.5833333
RSDH08-62-N--385-221.rsml,26.460136,8.664049,4.7839265,3.779138,4,24.0,6.492373,0.031165645,0.0,3,0.49064422,0.16354808,0.031165645,85.35318,10,7.0,6.0,0.85714287
RSDH08-62-N--449-574.rsml,27.817348,6.840859,4.9397545,4.1948214,5,25.0,5.56347,0.031165645,0.0,0,0.0,0.0,0.0,0.0,5,5.0,5.0,1.0
RSDH08-62-N--483-498.rsml,42.32569,10.502822,8.975706,3.8081906,5,38.0,8.105576,0.031165645,3.5402265,9,1.7978193,0.1997577,0.031165645,78.936874,23,14.0,6.0,0.42857143
RSDH08-62-N--509-280.rsml,44.343346,10.845644,10.611902,3.0792408,6,38.0,6.7581606,0.031165645,2.3360898,20,3.7943804,0.189719,0.031165645,82.26575,46,26.0,13.0,0.5
RSDH08-62-N--518-120.rsml,25.260767,5.3916564,6.8876076,4.054122,4,23.0,6.3151917,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
RSDH08-62-N--528-501.rsml,17.272245,4.456687,5.2358284,3.2164457,4,14.0,4.202597,0.031165645,7.8656235,4,0.46185762,0.1154644,0.031165645,79.44387,12,8.0,6.0,0.75
RSDH08-62-N--566-574.rsml,27.383144,4.4411044,5.1267486,3.482715,5,23.0,5.205576,0.031165645,3.9722557,9,1.355265,0.15058498,0.031165645,87.206406,23,14.0,7.0,0.5
RSDH08-62-N--648-546.rsml,30.582115,9.77043,6.8720245,3.8931217,5,27.0,6.0373745,0.031165645,2.9240053,2,0.39524043,0.19762021,0.031165645,82.55199,9,7.0,5.0,0.71428573
RSDH08-62-N--679-206.rsml,31.870193,4.9397545,11.110552,4.253281,3,30.0,10.623398,0.031165645,0.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,1.0
RSDH08-62-N--69-98.rsml,12.379782,2.6490798,3.5373006,4.2096953,4,12.0,3.0949454,0.031165645,0.0,0,0.0,0.0,0.0,0.0,4,4.0,4.0,1.0
